fetched_utc,publication_time,record_id,geom_hash,street_from,street_to,jam_level
2026-07-23T13:02:43Z,2026-07-23T16:07:20.385180+03:00,_0,78de8d33d4a4,E110,,0
2026-07-23T13:02:43Z,2026-07-23T16:07:20.385180+03:00,_1,a9a39a128bc3,E110 - Agias Fylaxeos,Agias Filaxeos,3
2026-07-23T13:02:43Z,2026-07-23T16:07:20.385180+03:00,_2,3cbf9dcdfdfd,,E147 - Archiepiskopou Makariou III Ave,0
2026-07-23T13:02:43Z,2026-07-23T16:07:20.385180+03:00,_3,7d91212c9f28,Agiou Artemiou,E147 - Archiepiskopou Makariou III Ave,3
2026-07-23T13:02:43Z,2026-07-23T16:07:20.385180+03:00,_0,5c308ae9824f,,Germasogeia,0
2026-07-23T13:02:43Z,2026-07-23T16:07:20.385180+03:00,_1,613da88c9e19,> A1 Lefkosia / (A5) Larnaka / (A5)(A3) Larnaka Airport,Germasogeia,1
2026-07-23T13:02:43Z,2026-07-23T16:07:20.385180+03:00,_2,8f0cb9252b8c,> A1 Lefkosia / (A5) Larnaka / (A5)(A3) Larnaka Airport,Evagorou Ave,0
2026-07-23T13:02:43Z,2026-07-23T16:07:20.385180+03:00,_0,06afc6492b14,Exit 24 >E127 Germasogeia / E113 Lemesos-Centre,Germasogeia,0
2026-07-23T13:02:43Z,2026-07-23T16:07:20.385180+03:00,_1,3f63ee02f860,Agios Athanasios,Agios Athanasios,1
2026-07-23T13:02:43Z,2026-07-23T16:07:20.385180+03:00,_2,5f071a5847f6,Mesa Geitonia,Lemesos,0
2026-07-23T13:02:43Z,2026-07-23T16:07:20.385180+03:00,_3,e1dac3423766,Lemesos,Lemesos,1
2026-07-23T13:02:43Z,2026-07-23T16:07:20.385180+03:00,_4,ef93f4872b51,Lemesos,"to A6 > Pafos, Pafos Airport",0
2026-07-23T13:12:50Z,2026-07-23T16:17:26.705376+03:00,_0,807a263ccec7,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-23T13:12:50Z,2026-07-23T16:17:26.705376+03:00,_1,a4260c51b19c,Steliou Kyriakidi,,4
2026-07-23T13:12:50Z,2026-07-23T16:17:26.705376+03:00,_2,f780373a5188,Agias Filaxeos,E110 - Agias Fylaxeos,1
2026-07-23T13:12:50Z,2026-07-23T16:17:26.705376+03:00,_3,6ae63264e88b,,E110 - 1 Apriliou,2
2026-07-23T13:12:50Z,2026-07-23T16:17:26.705376+03:00,_4,3f7ac877007c,E110 - Agias Fylaxeos,E110,0
2026-07-23T13:12:50Z,2026-07-23T16:17:26.705376+03:00,_0,24826857eb1f,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-23T13:12:50Z,2026-07-23T16:17:26.705376+03:00,_1,afcda84a293b,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,2
2026-07-23T13:12:50Z,2026-07-23T16:17:26.705376+03:00,_0,978bfa547244,,> A1 Lefkosia / (A5) Larnaka / (A5)(A3) Larnaka Airport,0
2026-07-23T13:12:50Z,2026-07-23T16:17:26.705376+03:00,_1,afaa1d708fba,> A1 Lefkosia / (A5) Larnaka / (A5)(A3) Larnaka Airport,Mouttagiaka,1
2026-07-23T13:12:50Z,2026-07-23T16:17:26.705376+03:00,_2,ba9b025726d8,Mouttagiaka,Nisou,0
2026-07-23T13:12:50Z,2026-07-23T16:17:26.705376+03:00,_3,3c46754bddbe,Nisou,Nisou,3
2026-07-23T13:12:50Z,2026-07-23T16:17:26.705376+03:00,_4,a53678aec47a,Nisou,Evagorou Ave,0
2026-07-23T13:12:50Z,2026-07-23T16:17:26.705376+03:00,_0,cf9421bed762,Episkopi,> A1 Lefkosia / (A5) Larnaka / (A5)(A3) Larnaka Airport,0
2026-07-23T13:12:50Z,2026-07-23T16:17:26.705376+03:00,_1,a0e0a7c1b318,> A1 Lefkosia / (A5) Larnaka / (A5)(A3) Larnaka Airport,Germasogeia,1
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_0,21112a4dd623,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,3
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_1,473be25140bb,Agiou Artemiou,Agias Filaxeos,0
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_2,91dfa2b121c3,Agiou Artemiou,Agias Filaxeos,1
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_3,333667a2ce39,Agias Filaxeos,Steliou Kyriakidi,0
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_4,a80760be4702,Ivykou,Agias Filaxeos,3
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_5,a4260c51b19c,Steliou Kyriakidi,,4
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_6,da3e19c838d1,Agias Filaxeos,,0
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_7,3085fde8fe93,Agias Filaxeos,E110 - Agias Fylaxeos,1
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_8,3e0cf08e2535,,E110,0
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_0,cdd9246a055f,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_1,f8a1b1df72c7,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,3
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_0,86a1cbc862f7,,Skarinou,0
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_1,459c9b753608,Skarinou,Kofinou,2
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_2,8eadd4d3e86c,Kofinou,Nisou,0
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_3,3c46754bddbe,Nisou,Nisou,4
2026-07-23T13:22:55Z,2026-07-23T16:27:31.576488+03:00,_4,a53678aec47a,Nisou,Evagorou Ave,0
2026-07-23T13:33:00Z,2026-07-23T16:37:37.970732+03:00,_0,dd4be8784553,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-23T13:33:00Z,2026-07-23T16:37:37.970732+03:00,_1,673e68439f67,E147 - Archiepiskopou Makariou III Ave,Vasileos Georgiou II,2
2026-07-23T13:33:00Z,2026-07-23T16:37:37.970732+03:00,_2,bbd3d4041441,Agias Filaxeos,Agias Filaxeos,0
2026-07-23T13:33:00Z,2026-07-23T16:37:37.970732+03:00,_3,a4260c51b19c,Steliou Kyriakidi,,4
2026-07-23T13:33:00Z,2026-07-23T16:37:37.970732+03:00,_4,f5f94ff22484,Agias Filaxeos,E110,0
2026-07-23T13:33:00Z,2026-07-23T16:37:37.970732+03:00,_0,86a1cbc862f7,,Skarinou,0
2026-07-23T13:33:00Z,2026-07-23T16:37:37.970732+03:00,_1,e9dc6830247f,Skarinou,Skarinou,2
2026-07-23T13:33:00Z,2026-07-23T16:37:37.970732+03:00,_2,2ebc698f994d,Kofinou,Pera Chorio,0
2026-07-23T13:33:00Z,2026-07-23T16:37:37.970732+03:00,_3,f06f8b3cbc64,Nisou,Nisou,4
2026-07-23T13:33:00Z,2026-07-23T16:37:37.970732+03:00,_4,a53678aec47a,Nisou,Evagorou Ave,0
2026-07-23T13:43:08Z,2026-07-23T16:47:44.528448+03:00,_0,807a263ccec7,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-23T13:43:08Z,2026-07-23T16:47:44.528448+03:00,_1,a4260c51b19c,Steliou Kyriakidi,,3
2026-07-23T13:43:08Z,2026-07-23T16:47:44.528448+03:00,_2,58db42ee5329,Agias Filaxeos,E110 - 1 Apriliou,0
2026-07-23T13:43:08Z,2026-07-23T16:47:44.528448+03:00,_3,9f4f77006632,E110 - 1 Apriliou,E110 - Eleftherias,3
2026-07-23T13:43:08Z,2026-07-23T16:47:44.528448+03:00,_4,c97b954fcb12,E110 - 1 Apriliou,E110,0
2026-07-23T13:43:08Z,2026-07-23T16:47:44.528448+03:00,_0,88a9b7c2c271,,Pera Chorio,0
2026-07-23T13:43:08Z,2026-07-23T16:47:44.528448+03:00,_1,a3c474f6082b,Pera Chorio,Nisou,4
2026-07-23T13:43:08Z,2026-07-23T16:47:44.528448+03:00,_2,c88cc663a6af,Nisou,Archiepiskopou Makariou III Ave,0
2026-07-23T13:43:08Z,2026-07-23T16:47:44.528448+03:00,_3,660d388bb733,Lemesou Ave,Archiepiskopou Makariou III Ave,2
2026-07-23T13:43:08Z,2026-07-23T16:47:44.528448+03:00,_4,f7f1e6fbecb6,Lemesou Ave,Evagorou Ave,0
2026-07-23T13:43:08Z,2026-07-23T16:47:44.528448+03:00,_0,2459eb632a9a,Exit 24 >E127 Germasogeia / E113 Lemesos-Centre,Lemesos,0
2026-07-23T13:43:08Z,2026-07-23T16:47:44.528448+03:00,_1,e1dac3423766,Lemesos,Lemesos,1
2026-07-23T13:43:08Z,2026-07-23T16:47:44.528448+03:00,_2,ef93f4872b51,Lemesos,"to A6 > Pafos, Pafos Airport",0
2026-07-23T13:53:12Z,2026-07-23T16:57:49.439676+03:00,_0,807a263ccec7,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-23T13:53:12Z,2026-07-23T16:57:49.439676+03:00,_1,a4260c51b19c,Steliou Kyriakidi,,3
2026-07-23T13:53:12Z,2026-07-23T16:57:49.439676+03:00,_2,f780373a5188,Agias Filaxeos,E110 - Agias Fylaxeos,0
2026-07-23T13:53:12Z,2026-07-23T16:57:49.439676+03:00,_3,6841a02a1258,,E110 - 1 Apriliou,2
2026-07-23T13:53:12Z,2026-07-23T16:57:49.439676+03:00,_4,18da4895abec,E110 - Agias Fylaxeos,E110 - Eleftherias,0
2026-07-23T13:53:12Z,2026-07-23T16:57:49.439676+03:00,_5,db98c9d0a2e0,E110 - 1 Apriliou,E110 - 1 Apriliou,3
2026-07-23T13:53:12Z,2026-07-23T16:57:49.439676+03:00,_6,c97b954fcb12,E110 - 1 Apriliou,E110,0
2026-07-23T13:53:12Z,2026-07-23T16:57:49.439676+03:00,_0,5c308ae9824f,,Germasogeia,0
2026-07-23T13:53:12Z,2026-07-23T16:57:49.439676+03:00,_1,79d35067812b,> A1 Lefkosia / (A5) Larnaka / (A5)(A3) Larnaka Airport,Mouttagiaka,2
2026-07-23T13:53:12Z,2026-07-23T16:57:49.439676+03:00,_2,41d5da3f1142,Mouttagiaka,Pera Chorio,0
2026-07-23T13:53:12Z,2026-07-23T16:57:49.439676+03:00,_3,a3c474f6082b,Pera Chorio,Nisou,4
2026-07-23T13:53:12Z,2026-07-23T16:57:49.439676+03:00,_4,c88cc663a6af,Nisou,Archiepiskopou Makariou III Ave,0
2026-07-23T13:53:12Z,2026-07-23T16:57:49.439676+03:00,_5,660d388bb733,Lemesou Ave,Archiepiskopou Makariou III Ave,3
2026-07-23T13:53:12Z,2026-07-23T16:57:49.439676+03:00,_6,f7f1e6fbecb6,Lemesou Ave,Evagorou Ave,0
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_0,fe72ea2b224f,Strovolos,Lemesou Ave,0
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_1,16a08779ce14,Strovolos,Lemesou Ave,4
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_2,f0561fa3d582,A1,Archiepiskopou Makariou III Ave,0
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_3,394713f228bd,Lemesou Ave,Lemesou Ave,3
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_0,807a263ccec7,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_1,a4260c51b19c,Steliou Kyriakidi,,3
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_2,f780373a5188,Agias Filaxeos,E110 - Agias Fylaxeos,0
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_3,6841a02a1258,,E110 - 1 Apriliou,2
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_4,f99b72a378a5,E110 - Agias Fylaxeos,E110,0
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_0,5c308ae9824f,,Germasogeia,0
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_1,79d35067812b,> A1 Lefkosia / (A5) Larnaka / (A5)(A3) Larnaka Airport,Mouttagiaka,1
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_2,5c806b0f196e,Mouttagiaka,Pera Chorio,0
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_3,f06f8b3cbc64,Nisou,Nisou,4
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_4,be9d4880883e,Nisou,Lemesou Ave,0
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_5,16a08779ce14,Strovolos,Lemesou Ave,4
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_6,f0561fa3d582,A1,Archiepiskopou Makariou III Ave,0
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_7,6efde239cabf,Lemesou Ave,Archiepiskopou Makariou III Ave,3
2026-07-23T14:03:18Z,2026-07-23T17:07:54.499259+03:00,_8,f7f1e6fbecb6,Lemesou Ave,Evagorou Ave,0
2026-07-23T14:13:24Z,2026-07-23T17:18:00.631188+03:00,_0,fe72ea2b224f,Strovolos,Lemesou Ave,0
2026-07-23T14:13:24Z,2026-07-23T17:18:00.631188+03:00,_1,1c3025f6d361,Strovolos,Lemesou Ave,3
2026-07-23T14:13:24Z,2026-07-23T17:18:00.631188+03:00,_2,c6e235d3222a,Aglantzia,Archiepiskopou Makariou III Ave,0
2026-07-23T14:13:24Z,2026-07-23T17:18:00.631188+03:00,_3,394713f228bd,Lemesou Ave,Lemesou Ave,3
2026-07-23T14:13:24Z,2026-07-23T17:18:00.631188+03:00,_0,a1d8d306605f,E147 - Archiepiskopou Makariou III Ave,Steliou Kyriakidi,0
2026-07-23T14:13:24Z,2026-07-23T17:18:00.631188+03:00,_1,fbdd0e351f56,Ivykou,,4
2026-07-23T14:13:24Z,2026-07-23T17:18:00.631188+03:00,_2,f5f94ff22484,Agias Filaxeos,E110,0
2026-07-23T14:13:24Z,2026-07-23T17:18:00.631188+03:00,_0,a6e1a380c9ca,,Pera Chorio,0
2026-07-23T14:13:24Z,2026-07-23T17:18:00.631188+03:00,_1,f06f8b3cbc64,Nisou,Nisou,4
2026-07-23T14:13:24Z,2026-07-23T17:18:00.631188+03:00,_2,be9d4880883e,Nisou,Lemesou Ave,0
2026-07-23T14:13:24Z,2026-07-23T17:18:00.631188+03:00,_3,1c3025f6d361,Strovolos,Lemesou Ave,3
2026-07-23T14:13:24Z,2026-07-23T17:18:00.631188+03:00,_4,c6e235d3222a,Aglantzia,Archiepiskopou Makariou III Ave,0
2026-07-23T14:13:24Z,2026-07-23T17:18:00.631188+03:00,_5,6efde239cabf,Lemesou Ave,Archiepiskopou Makariou III Ave,3
2026-07-23T14:13:24Z,2026-07-23T17:18:00.631188+03:00,_6,f7f1e6fbecb6,Lemesou Ave,Evagorou Ave,0
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_0,fe72ea2b224f,Strovolos,Lemesou Ave,0
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_1,16a08779ce14,Strovolos,Lemesou Ave,3
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_2,002a54c51467,A1,Archiepiskopou Makariou III Ave,0
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_0,db379abb1dc7,Georgiou Neofytou,Spyrou Kyprianou Ave,0
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_1,d485409681ec,Spyrou Kyprianou Ave,Spyrou Kyprianou Ave,3
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_2,b16f06e86626,Spyrou Kyprianou Ave,Angelou Vlachou,0
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_0,9e81f5db7a01,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,3
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_1,466776237f30,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_2,a4260c51b19c,Steliou Kyriakidi,,4
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_3,f5f94ff22484,Agias Filaxeos,E110,0
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_0,5605f34ad0da,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_1,676c339d8b55,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,3
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_0,5c3d1eb2232b,,Nisou,0
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_1,3c46754bddbe,Nisou,Nisou,4
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_2,be9d4880883e,Nisou,Lemesou Ave,0
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_3,16a08779ce14,Strovolos,Lemesou Ave,3
2026-07-23T14:23:29Z,2026-07-23T17:28:05.531001+03:00,_4,726abfd22a60,A1,Evagorou Ave,0
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_0,a89f632a8881,Strovolos,Lemesou Ave,0
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_1,ff2249fa74b9,Strovolos,Lemesou Ave,3
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_2,002a54c51467,A1,Archiepiskopou Makariou III Ave,0
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_0,dd4be8784553,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_1,1d598628b2d2,E147 - Archiepiskopou Makariou III Ave,Vasileos Georgiou II,2
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_2,3c822276d5cc,Agias Filaxeos,Agias Filaxeos,0
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_3,a4260c51b19c,Steliou Kyriakidi,,3
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_4,f780373a5188,Agias Filaxeos,E110 - Agias Fylaxeos,0
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_5,6841a02a1258,,E110 - 1 Apriliou,2
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_6,f99b72a378a5,E110 - Agias Fylaxeos,E110,0
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_0,5605f34ad0da,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_1,676c339d8b55,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,3
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_0,5c3d1eb2232b,,Nisou,0
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_1,3c46754bddbe,Nisou,Nisou,4
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_2,d338a7a6bee5,Nisou,Lemesou Ave,0
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_3,ff2249fa74b9,Strovolos,Lemesou Ave,3
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_4,726abfd22a60,A1,Evagorou Ave,0
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_0,f318db9e6dda,Leoforos Strovolou,E902 - Proedrikou Megarou Ave,0
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_1,886b339bc694,Strovolou Ave,E902 - Proedrikou Megarou Ave,3
2026-07-23T14:33:34Z,2026-07-23T17:38:10.537115+03:00,_2,c6ac6530f2b9,Strovolou Ave,E902 - Proedrikou Megarou Ave,0
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_0,a89f632a8881,Strovolos,Lemesou Ave,0
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_1,ff2249fa74b9,Strovolos,Lemesou Ave,3
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_2,002a54c51467,A1,Archiepiskopou Makariou III Ave,0
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_0,dd4be8784553,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_1,1d598628b2d2,E147 - Archiepiskopou Makariou III Ave,Vasileos Georgiou II,2
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_2,3c822276d5cc,Agias Filaxeos,Agias Filaxeos,0
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_3,a4260c51b19c,Steliou Kyriakidi,,3
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_4,f780373a5188,Agias Filaxeos,E110 - Agias Fylaxeos,0
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_5,6841a02a1258,,E110 - 1 Apriliou,2
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_6,f99b72a378a5,E110 - Agias Fylaxeos,E110,0
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_0,9d9c5ba3be2a,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_1,535964c57235,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,4
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_0,5c3d1eb2232b,,Nisou,0
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_1,3c46754bddbe,Nisou,Nisou,4
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_2,d338a7a6bee5,Nisou,Lemesou Ave,0
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_3,ff2249fa74b9,Strovolos,Lemesou Ave,3
2026-07-23T14:39:54Z,2026-07-23T17:44:31.294868+03:00,_4,726abfd22a60,A1,Evagorou Ave,0
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_0,807a263ccec7,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_1,a4260c51b19c,Steliou Kyriakidi,,4
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_2,f780373a5188,Agias Filaxeos,E110 - Agias Fylaxeos,0
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_3,6ae63264e88b,,E110 - 1 Apriliou,2
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_4,3f7ac877007c,E110 - Agias Fylaxeos,E110,0
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_0,6eb3033e950e,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_1,88697bca4b53,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,4
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_0,2e51d966c5a2,,Agios Athanasios,0
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_1,69e2abb27a41,Agios Athanasios,Agios Athanasios,1
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_2,1a3cedc2a5f8,Germasogeia,Nisou,0
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_3,3c46754bddbe,Nisou,Nisou,4
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_4,5fc94a2a95f0,Nisou,E1302 - Nikis Ave,0
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_5,910016111853,B18 - Georgiou Griva Digeni Ave,B18 - Georgiou Griva Digeni Ave,3
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_6,bbf67e32aa17,B18 - Georgiou Griva Digeni Ave,Evagorou Ave,0
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_0,12364e237b9f,Episkopi,Agios Athanasios,0
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_1,69e2abb27a41,Agios Athanasios,Agios Athanasios,1
2026-07-23T14:57:47Z,2026-07-23T18:02:23.275995+03:00,_2,cafc026927d2,Germasogeia,Germasogeia,0
2026-07-23T15:15:39Z,2026-07-23T18:20:15.508589+03:00,_0,9e81f5db7a01,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,3
2026-07-23T15:15:39Z,2026-07-23T18:20:15.508589+03:00,_1,e5045a381c31,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-23T15:15:39Z,2026-07-23T18:20:15.508589+03:00,_2,12a40599afd2,Agias Filaxeos,Agias Filaxeos,3
2026-07-23T15:15:39Z,2026-07-23T18:20:15.508589+03:00,_3,bbd3d4041441,Agias Filaxeos,Agias Filaxeos,0
2026-07-23T15:15:39Z,2026-07-23T18:20:15.508589+03:00,_4,a4260c51b19c,Steliou Kyriakidi,,4
2026-07-23T15:15:39Z,2026-07-23T18:20:15.508589+03:00,_5,c0517c09c155,Agias Filaxeos,E110 - 1 Apriliou,0
2026-07-23T15:15:39Z,2026-07-23T18:20:15.508589+03:00,_6,4bd1567dac8f,E110 - Agias Fylaxeos,E110 - 1 Apriliou,3
2026-07-23T15:15:39Z,2026-07-23T18:20:15.508589+03:00,_7,581c590ec00c,E110 - Agias Fylaxeos,E110,0
2026-07-23T15:15:39Z,2026-07-23T18:20:15.508589+03:00,_0,5c3d1eb2232b,,Nisou,0
2026-07-23T15:15:39Z,2026-07-23T18:20:15.508589+03:00,_1,3c46754bddbe,Nisou,Nisou,4
2026-07-23T15:15:39Z,2026-07-23T18:20:15.508589+03:00,_2,a53678aec47a,Nisou,Evagorou Ave,0
2026-07-23T15:44:27Z,2026-07-23T18:49:04.258251+03:00,_0,a1d8d306605f,E147 - Archiepiskopou Makariou III Ave,Steliou Kyriakidi,0
2026-07-23T15:44:27Z,2026-07-23T18:49:04.258251+03:00,_1,a80760be4702,Ivykou,Agias Filaxeos,3
2026-07-23T15:44:27Z,2026-07-23T18:49:04.258251+03:00,_2,a4260c51b19c,Steliou Kyriakidi,,4
2026-07-23T15:44:27Z,2026-07-23T18:49:04.258251+03:00,_3,f780373a5188,Agias Filaxeos,E110 - Agias Fylaxeos,0
2026-07-23T15:44:27Z,2026-07-23T18:49:04.258251+03:00,_4,6841a02a1258,,E110 - 1 Apriliou,3
2026-07-23T15:44:27Z,2026-07-23T18:49:04.258251+03:00,_5,ea9f82118c36,E110 - Agias Fylaxeos,E110 - 1 Apriliou,4
2026-07-23T15:44:27Z,2026-07-23T18:49:04.258251+03:00,_6,83ed367abdbb,E110 - Agias Fylaxeos,E110,0
2026-07-23T15:44:27Z,2026-07-23T18:49:04.258251+03:00,_0,a89f632a8881,Strovolos,Lemesou Ave,0
2026-07-23T15:44:27Z,2026-07-23T18:49:04.258251+03:00,_1,ff2249fa74b9,Strovolos,Lemesou Ave,4
2026-07-23T15:44:27Z,2026-07-23T18:49:04.258251+03:00,_2,002a54c51467,A1,Archiepiskopou Makariou III Ave,0
